CodigoMateria,Identificacao,Ementa,Data,IndicadorAutorPrincipal,CodigoParlamentar,interesse,justificativa_interesse
138938,PL 5187/2019,"Altera a Lei nº 7.827, de 27 de setembro de 1989, que regulamenta o art. 159, inciso I, alínea c, da Constituição Federal, institui o Fundo Constitucional de Financiamento do Norte – FNO, o Fundo Constitucional de Financiamento do Nordeste - FNE e o Fundo Constitucional de Financiamento do Centro-Oeste – FCO, e dá outras providências, para estabelecer repasses mínimos de recursos dos Fundos Constitucionais de Financiamento a instituições financeiras federais, e dar outras providências.",2019-09-24,Sim,5385,5,Autor principal da matéria há mais de 3 ano
138874,PEC 140/2019,"Altera o § 9º do art. 166 da Constituição da República, para que parte dos recursos das emendas individuais seja destinada à Educação.",2019-09-18,Sim,5385,5,Autor principal da matéria há mais de 3 ano
138937,PL 5186/2019,"Altera a Lei nº 12.651, de 25 de maio de 2012, que dispõe sobre a proteção da vegetação nativa, para prever a compensação em dobro de déficit de Reserva Legal.",2019-09-24,Sim,5385,5,Autor principal da matéria há mais de 3 ano
138463,PL 4810/2019,"Acresce art. 3º-A à Lei nº 10.169, de 29 de dezembro de 2000, para estabelecer isenção de emolumentos para atos de registro decorrentes de programas de regularização fundiária.",2019-09-03,Sim,5385,5,Autor principal da matéria há mais de 3 ano
138998,PL 5228/2019,"Institui a Nova Lei do Primeiro Emprego, e dá outras providências.",2019-09-25,Sim,5385,5,Autor principal da matéria há mais de 3 ano
138091,PLP 188/2019,"Altera a Lei Complementar nº 123, de 14 de dezembro de 2006, para permitir a opção pelo Simples Nacional por pessoas jurídicas que realizem atividade de locação de imóveis próprios.",2019-08-13,Sim,5385,5,Autor principal da matéria há mais de 3 ano
137271,PL 3488/2019,"Altera a Lei nº 9.393, de 19 de dezembro de 1996, para submeter o valor do Imposto sobre a Propriedade Territorial Rural a tabela de descontos ou de acréscimos de acordo com o percentual de área produtiva.",2019-06-12,Sim,5385,5,Autor principal da matéria há mais de 3 ano
137694,PL 3984/2019,"Altera a Lei nº 9.250, de 26 de dezembro de 1995, para possibilitar a dedução integral dos pagamentos de despesas com instrução do contribuinte e de seus dependentes da base de cálculo do Imposto sobre a Renda das Pessoas Físicas.",2019-07-09,Sim,5385,5,Autor principal da matéria há mais de 3 ano
137696,PL 3986/2019,"Altera a Lei nº 8.989, de 24 de fevereiro de 1995, para conceder isenção do Imposto sobre Produtos Industrializados (IPI) às motocicletas ou motonetas de fabricação nacional equipadas com motor de cilindrada não superior a duzentos e cinquenta centímetros cúbicos adquiridas por motociclistas profissionais (mototaxistas), cooperativas de trabalho ou pessoas com deficiência.",2019-07-09,Sim,5385,5,Autor principal da matéria há mais de 3 ano
137691,PL 3983/2019,"Acrescenta o § 3º ao art. 10 da Medida Provisória nº 2.200-2, de 24 de agosto de 2001, para prever o reconhecimento de atributos de representação em certificado digital.",2019-07-09,Sim,5385,5,Autor principal da matéria há mais de 3 ano
137699,PEC 110/2019,Altera o Sistema Tributário Nacional e dá outras providências.,2019-07-09,Não,5385,0,Co-autor de PEC
137551,PEC 105/2019,Altera o art. 159 da Constituição Federal para aumentar para 30% (trinta por cento) a parcela do produto da arrecadação dos impostos sobre a renda e proventos de qualquer natureza e sobre produtos industrializados destinada ao Fundo de Participação dos Municípios e dá outras providências.,2019-07-02,Não,5385,0,Co-autor de PEC
137695,PEC 109/2019,"Acrescenta § 4º ao art. 102 da Constituição Federal, para estabelecer a necessidade de demonstração da existência de controvérsia constitucional relevante e atual como condição de admissibilidade da ação direta de inconstitucionalidade e da ação declaratória de constitucionalidade.",2019-07-09,Não,5385,0,Co-autor de PEC
137065,PRS 52/2019,Dispõe sobre a criação da campanha “Junho Verde” para conscientização sobre a importância da preservação do meio ambiente.,2019-05-29,Não,5385,3,Co-autor da matéria há mais de 3 anos
137062,PL 3228/2019,"Altera o inciso IV do art. 17 da Lei nº 8.629, de 25 de fevereiro de 1993, para vincular o assentamento de trabalhadores rurais a seu domicílio eleitoral.",2019-05-29,Sim,5385,5,Autor principal da matéria há mais de 3 ano
137044,PEC 86/2019,Dispõe sobre a atualização monetária dos repasses de recursos federais aos Municípios.,2019-05-29,Não,5385,0,Co-autor de PEC
136896,PRS 48/2019,Institui a Frente Parlamentar dos Senadores dos Estados do Norte e do Nordeste.,2019-05-21,Não,5385,3,Co-autor da matéria há mais de 3 anos
136812,PEC 79/2019,"Acrescenta o § 4º ao art. 192 da Constituição Federal, para estabelecer limite às taxas juros.",2019-05-16,Não,5385,0,Co-autor de PEC
136853,PL 2963/2019,"Regulamenta o art. 190 da Constituição Federal, altera o art.1º da Lei nº. 4.131, de 3 de setembro de 1962, o art. 1º da Lei nº 5.868, de 12 de dezembro de 1972 e o art. 6º da Lei nº 9.393, de 19 de dezembro de 1996 e dá outras providências.",2019-05-21,Sim,5385,5,Autor principal da matéria há mais de 3 ano
136856,PL 2966/2019,Isenta do Imposto sobre Produtos Industrializados a aquisição de caminhonetes por produtores rurais pessoas físicas.,2019-05-21,Sim,5385,5,Autor principal da matéria há mais de 3 ano
136854,PL 2967/2019,"Altera a Lei nº 8.036, de 11 de maio de 1990, que dispõe sobre o Fundo de Garantia do Tempo de Serviço (FGTS), para permitir a movimentação da conta vinculada para aquisição de segundo imóvel.",2019-05-21,Sim,5385,5,Autor principal da matéria há mais de 3 ano
136603,PEC 67/2019,Altera a Constituição Federal para permitir a formação de coligações nas eleições proporcionais municipais.,2019-05-07,Não,5385,0,Co-autor de PEC
136600,PEC 66/2019,"Altera o art. 207 da Constituição Federal, para possibilitar às universidades públicas a cobrança de contrapartidas financeiras por serviços prestados à sociedade e para facultar a administração autônoma desses recursos e dos obtidos por meio do gerenciamento do patrimônio imobiliário, da produção de bens e serviços de inovação, dos convênios e das doações.",2019-05-07,Não,5385,0,Co-autor de PEC
136894,PEC 80/2019,Altera os artigos 182 e 186 da Constituição Federal para dispor sobre a função social da propriedade urbana e rural.,2019-05-21,Não,5385,0,Co-autor de PEC
136767,PEC 74/2019,Altera os arts. 153 e 156 da Constituição Federal para estabelecer que passa a ser de competência municipal instituir imposto sobre a propriedade territorial rural.,2019-05-15,Não,5385,0,Co-autor de PEC
136913,PEC 82/2019,"Modifica os arts. 93, 97 e 102 da Constituição Federal, para disciplinar os pedidos de vista nos tribunais e dispor sobre a declaração de inconstitucionalidade e a concessão de cautelares por tribunais.",2019-05-22,Não,5385,0,Co-autor de PEC
136639,PEC 69/2019,Acrescenta o inciso X ao art. 170 da Constituição Federal para incluir a economia solidária entre os princípios da Ordem Econômica.,2019-05-08,Não,5385,0,Co-autor de PEC
136501,PEC 58/2019,"Altera os arts. 93, 95, 103-B, 128 e 130-A, para limitar a duração das férias a trinta dias, vedar a adoção da aposentadoria compulsória como sanção disciplinar e prever a demissão, por interesse público, dos magistrados e dos membros do Ministério Público.",2019-04-24,Não,5385,0,Co-autor de PEC
136577,PL 2618/2019,"Dispõe sobre a política de valorização de longo prazo do salário mínimo, e dá outras providências.",2019-05-07,Sim,5385,5,Autor principal da matéria há mais de 3 ano
136263,PEC 46/2019,"Altera o art. 37 da Constituição Federal, para determinar novo regramento ao provimento de cargos em comissão.",2019-04-09,Não,5385,0,Co-autor de PEC
136115,PEC 39/2019,Altera o art. 20 da Constituição Federal e o art. 107 do Ato das Disposições Constitucionais Transitórias para vincular as rendas do petróleo à educação e saúde e excluir essas despesas do teto de gastos instituído pelo Novo Regime Fiscal.,2019-04-02,Não,5385,0,Co-autor de PEC
136167,PEC 43/2019,"Altera o art. 62 da Constituição Federal, para dispor sobre o rito legislativo das Medidas Provisórias e dá outras providências.",2019-04-03,Não,5385,0,Co-autor de PEC
136523,PEC 63/2019,Cria os Fundos das Regiões Metropolitanas.,2019-04-29,Não,5385,0,Co-autor de PEC
136165,PEC 42/2019,Revoga a não incidência de ICMS na exportação de produtos não-industrializados e semielaborados.,2019-04-03,Não,5385,0,Co-autor de PEC
136141,PEC 40/2019,"Altera o § 6º do art. 107 do Ato das Disposições Constitucionais Transitórias, para retirar da base de cálculo do teto de gastos as despesas de investimentos públicos ou outras despesas que contribuam diretamente para a formação bruta de capital fixo.",2019-04-03,Não,5385,0,Co-autor de PEC
136086,PRS 30/2019,Cria a Frente Parlamentar em Defesa das Políticas Públicas de Juventude,2019-04-02,Sim,5385,5,Autor principal da matéria há mais de 3 ano
135977,PEC 32/2019,"Altera a redação do art. 228 da Constituição Federal, a fim de reduzir a maioridade penal para dezesseis anos.",2019-03-26,Não,5385,0,Co-autor de PEC
135978,PEC 33/2019,"Acrescenta o art. 212-A à Constituição Federal, para tornar permanente o Fundo de Manutenção e Desenvolvimento da Educação Básica e de Valorização dos Profissionais da Educação (FUNDEB), e revoga o art. 60 do Ato das Disposições Constitucionais Transitórias.",2019-03-26,Não,5385,0,Co-autor de PEC
135953,PEC 29/2019,"Altera o inciso XVI do caput do art. 37 da Constituição Federal, para autorizar a acumulação de dois cargos públicos de jornalista.",2019-03-26,Não,5385,0,Co-autor de PEC
135899,PEC 28/2019,Dá nova redação ao inciso IV do art. 206 da Constituição Federal.,2019-03-22,Não,5385,0,Co-autor de PEC
135817,PEC 16/2019,Altera o art. 101 da Constituição Federal para dispor sobre o processo de escolha dos Ministros do Supremo Tribunal Federal e fixar os respectivos mandatos em oito anos.,2019-03-19,Não,5385,0,Co-autor de PEC
135972,PEC 30/2019,Altera o art. 73 da Constituição Federal para modificar a forma de escolha e o regime jurídico dos Ministros do Tribunal de Contas da União.,2019-03-26,Não,5385,0,Co-autor de PEC
135861,PEC 23/2019,Altera o art. 17 da Constituição Federal para assegurar a representação parlamentar aos partidos que tenham obtido no mínimo cinco por cento dos votos válidos nas eleições para a Câmara dos Deputados.,2019-03-20,Não,5385,0,Co-autor de PEC
135719,PEC 15/2019,Prescreve a inimputabilidade penal dos menores de dezesseis anos e estabelece as condições para a imputabilidade dos maiores de quinze e menores de dezoito anos.,2019-03-14,Não,5385,0,Co-autor de PEC
135883,PEC 26/2019,"Modifica o art. 121 da Constituição Federal, para estabelecer a separação de processos, nos casos de crimes eleitorais conexos com crimes comuns.",2019-03-21,Não,5385,0,Co-autor de PEC
135163,PEC 4/2019,"Altera a redação do art. 228 da Constituição Federal, para adequar a idade de inimputabilidade penal à nova realidade demográfica brasileira e combater a criminalidade.",2019-02-12,Não,5385,0,Co-autor de PEC
135379,PEC 7/2019,"Altera o art. 132 da Constituição Federal, para incluir as procuradorias municipais.",2019-02-20,Não,5385,0,Co-autor de PEC
135155,PEC 3/2019,"Altera a redação do art. 201 da Constituição Federal, para extinguir o auxílio-reclusão.",2019-02-12,Não,5385,0,Co-autor de PEC
135594,PEC 17/2019,"Acrescenta o inciso XII-A, ao art. 5º, e o inciso XXX, ao art. 22, da Constituição Federal para incluir a proteção de dados pessoais entre os direitos fundamentais do cidadão e fixar a competência privativa da União para legislar sobre a matéria.",2019-03-12,Não,5385,0,Co-autor de PEC
154805,PL 2552/2022,Dispõe sobre a rampa de acesso a calçadas.,2022-10-04,Sim,6010,6,Autor principal da matéria há menos de 3 anos
160560,PL 5045/2023,"Altera a Lei nº 9.503, de 23 de setembro de 1997 (Código de Trânsito Brasileiro), para estabelecer a obrigatoriedade de adoção de sinalização pictográfica em faixas de pedestres com grande fluxo de pessoas com transtorno do espectro autista.",2023-10-18,Sim,6010,7,Autor principal da matéria há menos de 1 ano
160561,PL 5046/2023,"Altera a Lei nº 10.826, de 22 de dezembro de 2003, para permitir o porte de arma de fogo para policiais penais.",2023-10-18,Sim,6010,7,Autor principal da matéria há menos de 1 ano
160517,PL 5001/2023,"Altera a Lei nº 10.826, de 22 de dezembro de 2003, para permitir o porte de arma de fogo para policiais penais.",2023-10-17,Sim,6010,7,Autor principal da matéria há menos de 1 ano
160148,PEC 48/2023,Altera o §1º do art. 231 da Constituição Federal para definir marco temporal de demarcação das terras tradicionalmente ocupadas pelos povos indígenas.,2023-09-21,Não,6010,0,Co-autor de PEC
159966,PEC 43/2023,"Modifica o art. 95 da Constituição Federal, para dispor sobre a vedação dos magistrados de atuar em processos patrocinados direta ou indiretamente por cônjuges, companheiros ou parentes até o segundo grau.",2023-09-14,Não,6010,0,Co-autor de PEC
158488,PLP 134/2023,"Altera a Lei Complementar nº 101, de 4 de maio de 2000, para excluir a entrega de recursos destinados ao Sistema Único de Assistência Social (SUAS) do conceito de transferência voluntária.",2023-06-28,Sim,6010,7,Autor principal da matéria há menos de 1 ano
