,CodigoParlamentar,CodigoMateria,interesse,justificativa_interesse
15558,5322.0,143375,5,Autor principal da matéria há mais de 3 ano
15559,5322.0,143551,5,Autor de emenda há mais de 3 anos
15560,5322.0,143902,0,Co-autor de PEC
15561,5322.0,144067,0,Co-autor de PEC
15562,5322.0,144138,0,Co-autor de PEC
15563,5322.0,144381,6,Relatou a matéria há menos de 3 anos em PLEN
15564,5322.0,144385,6,Relatou a matéria há menos de 3 anos em PLEN
15565,5322.0,144409,0,Co-autor de PEC
15566,5322.0,144663,0,Co-autor de PEC
15567,5322.0,144793,-5,Foi relator mas houve redistribuição da relatoria em CE
15568,5322.0,144848,0,Co-autor de PEC
15569,5322.0,144869,5,Autor principal da matéria há mais de 3 ano
15570,5322.0,144870,5,Autor principal da matéria há mais de 3 ano
15571,5322.0,144893,0,Co-autor de PEC
15572,5322.0,145023,0,Co-autor de PEC
15573,5322.0,145135,6,Relatou a matéria há menos de 3 anos em PLEN
15574,5322.0,145225,5,Autor principal da matéria há mais de 3 ano
15575,5322.0,145403,-5,Foi relator mas houve redistribuição da relatoria em CE
15576,5322.0,145409,6,Relatou a matéria há menos de 3 anos em PLEN
15577,5322.0,146148,6,Autor de emenda há menos de 3 anos
15578,5322.0,146256,6,Autor principal da matéria há menos de 3 anos
15579,5322.0,146361,4,Relator atual designado há menos de 1 ano em CDH
15580,5322.0,146738,0,Co-autor de PEC
15581,5322.0,147064,6,Autor de emenda há menos de 3 anos
15582,5322.0,147745,0,Co-autor de PEC
15583,5322.0,147864,6,Autor de emenda há menos de 3 anos
15584,5322.0,147950,4,Discursou sobre a matéria (Discurso) há menos de 3 anos
15585,5322.0,148030,0,Co-autor de PEC
15586,5322.0,148327,12,Relatou a matéria há menos de 3 anos em CAE - Autor de emenda há menos de 3 anos
15587,5322.0,148410,0,Co-autor de PEC
15588,5322.0,148537,0,Co-autor de PEC
15589,5322.0,148590,6,Relatou a matéria há menos de 3 anos em PLEN
15590,5322.0,148816,6,Relatou a matéria há menos de 3 anos em PLEN
15591,5322.0,148918,-5,Foi relator mas houve redistribuição da relatoria em CDH
15592,5322.0,148933,0,Co-autor de PEC
15593,5322.0,148964,0,Co-autor de PEC
15594,5322.0,148971,6,Autor principal da matéria há menos de 3 anos
15595,5322.0,149067,6,Autor principal da matéria há menos de 3 anos
15596,5322.0,149197,6,Autor principal da matéria há menos de 3 anos
15597,5322.0,149198,14,Relatou a matéria há menos de 3 anos em PLEN - Discursou sobre a matéria (Pela ordem) há menos de 3 anos - Discursou sobre a matéria (Discurso) há menos de 3 anos
15598,5322.0,149279,0,Co-autor de PEC
15599,5322.0,149343,6,Autor principal da matéria há menos de 3 anos
15600,5322.0,149412,6,Relatou a matéria há menos de 3 anos em PLEN
15601,5322.0,149491,6,Co-autor de PEC - Autor de emenda há menos de 3 anos
15602,5322.0,149498,6,Relatou a matéria há menos de 3 anos em PLEN
15603,5322.0,149695,0,Co-autor de PEC
15604,5322.0,149742,7,Relatou a matéria há menos de 1 ano em CE - Foi designado como relator mas a matéria foi prejudicada em CE
15605,5322.0,149776,4,Discursou sobre a matéria (Discurso) há menos de 3 anos
15606,5322.0,149918,7,Relatou a matéria há menos de 1 ano em CEsp
15607,5322.0,149919,6,Autor principal da matéria há menos de 3 anos
15608,5322.0,150109,6,Autor de emenda há menos de 3 anos
15609,5322.0,150302,7,Relatou a matéria há menos de 1 ano em CEsp
15610,5322.0,150441,7,Relatou a matéria há menos de 1 ano em CEsp
15611,5322.0,150734,-5,Foi relator mas houve redistribuição da relatoria em CDH
15612,5322.0,150750,0,Co-autor de PEC
15613,5322.0,150752,0,Co-autor de PEC
15614,5322.0,150820,0,Co-autor de PEC
15615,5322.0,150842,0,Co-autor de PEC
15616,5322.0,151152,6,Relatou a matéria há menos de 3 anos em PLEN
15617,5322.0,151294,6,Autor principal da matéria há menos de 3 anos
15618,5322.0,151524,-5,Foi relator mas houve redistribuição da relatoria em CE
15619,5322.0,151529,0,Foi designado como relator mas a matéria foi prejudicada em CAS
15620,5322.0,151533,6,Relatou a matéria há menos de 3 anos em PLEN
15621,5322.0,151710,6,Autor principal da matéria há menos de 3 anos
15622,5322.0,151730,0,Co-autor de PEC
15623,5322.0,151732,14,Relatou a matéria há menos de 1 ano em CDH - Autor de emenda há menos de 1 ano
15624,5322.0,151791,4,Discursou sobre a matéria (Discurso) há menos de 3 anos
15625,5322.0,151915,10,Relatou a matéria há menos de 3 anos em CE - Discursou sobre a matéria (Pela ordem) há menos de 3 anos
15626,5322.0,152090,6,Co-autor de PEC - Autor de emenda há menos de 3 anos
15627,5322.0,152121,0,Co-autor de PEC
15628,5322.0,152157,0,Co-autor de PEC
15629,5322.0,152257,6,Autor de emenda há menos de 3 anos
15630,5322.0,152310,0,Co-autor de PEC
15631,5322.0,152539,6,Autor principal da matéria há menos de 3 anos
15632,5322.0,152715,0,Co-autor de PEC
15633,5322.0,152743,18,Relatou a matéria há menos de 3 anos em PLEN - Relatou a matéria há menos de 3 anos em CE - Autor de emenda há menos de 3 anos
15634,5322.0,152795,4,Co-autor da matéria há menos de 3 anos
15635,5322.0,152801,7,Relatou a matéria há menos de 1 ano em CAS
15636,5322.0,152936,0,Co-autor de PEC
15637,5322.0,153045,4,Discursou sobre a matéria (Pela ordem) há menos de 3 anos
15638,5322.0,153053,6,Autor principal da matéria há menos de 3 anos
15639,5322.0,153054,6,Autor principal da matéria há menos de 3 anos
15640,5322.0,153055,6,Autor principal da matéria há menos de 3 anos
15641,5322.0,153068,0,Co-autor de PEC
15642,5322.0,153528,6,Autor principal da matéria há menos de 3 anos
15643,5322.0,153531,0,Co-autor de PEC
15644,5322.0,153712,-5,Foi relator mas houve redistribuição da relatoria em CAS
15645,5322.0,154313,6,Relatou a matéria há menos de 3 anos em PLEN
15646,5322.0,154346,-5,Foi relator mas houve redistribuição da relatoria em CE
15647,5322.0,154353,-5,Foi relator mas houve redistribuição da relatoria em CE
15648,5322.0,154369,-5,Foi relator mas houve redistribuição da relatoria em CDH
15649,5322.0,154411,7,Relatou a matéria há menos de 1 ano em CAE
15650,5322.0,154702,6,Autor principal da matéria há menos de 3 anos
15651,5322.0,154703,6,Autor principal da matéria há menos de 3 anos
15652,5322.0,154712,14,Relatou a matéria há menos de 1 ano em CRA - Relatou a matéria há menos de 1 ano em CAE
15653,5322.0,154715,-5,Foi relator mas houve redistribuição da relatoria em CDH
15654,5322.0,154748,0,Co-autor de PEC
15655,5322.0,154870,0,Co-autor de PEC
15656,5322.0,155099,6,Discursou sobre a matéria (Discurso) há menos de 1 ano
15657,5322.0,155100,6,Discursou sobre a matéria (Discurso) há menos de 1 ano
15658,5322.0,155136,0,Co-autor de PEC
15659,5322.0,155346,0,Co-autor de PEC
15660,5322.0,155580,13,Discursou sobre a matéria (Discurso) há menos de 1 ano - Autor de emenda há menos de 1 ano
15661,5322.0,155612,0,Co-autor de PEC
15662,5322.0,155733,18,Relatou a matéria há menos de 1 ano em CEsp - Relator atual designado há menos de 1 ano em CE - Autor de emenda há menos de 1 ano
15663,5322.0,155734,8,Relator atual designado há menos de 1 ano em CEsp - Relator atual designado há menos de 1 ano em CE
15664,5322.0,155735,14,Relatou a matéria há menos de 1 ano em CDH - Autor de emenda há menos de 1 ano
15665,5322.0,155736,11,Relatou a matéria há menos de 1 ano em CEsp - Relator atual designado há menos de 1 ano em CE
15666,5322.0,156003,7,Autor de emenda há menos de 1 ano
15667,5322.0,156038,5,Co-autor da matéria há menos de 1 ano
15668,5322.0,156437,0,Co-autor de PEC
15669,5322.0,156580,0,Co-autor de PEC
15670,5322.0,156581,0,Co-autor de PEC
15671,5322.0,156651,0,Co-autor de PEC
15672,5322.0,156756,14,Relatou a matéria há menos de 1 ano em CDH - Autor de emenda há menos de 1 ano
15673,5322.0,157219,0,Co-autor de PEC
15674,5322.0,157255,7,Autor principal da matéria há menos de 1 ano
15675,5322.0,157256,7,Autor principal da matéria há menos de 1 ano
15676,5322.0,157257,7,Autor principal da matéria há menos de 1 ano
15677,5322.0,157269,7,Autor principal da matéria há menos de 1 ano
15678,5322.0,157372,0,Co-autor de PEC
15679,5322.0,157392,4,Relator atual designado há menos de 1 ano em CDH
15680,5322.0,157475,7,Autor principal da matéria há menos de 1 ano
15681,5322.0,157476,7,Autor principal da matéria há menos de 1 ano
15682,5322.0,157477,7,Autor principal da matéria há menos de 1 ano
15683,5322.0,157478,7,Autor principal da matéria há menos de 1 ano
15684,5322.0,157487,14,Relatou a matéria há menos de 1 ano em CEsp - Autor de emenda há menos de 1 ano
15685,5322.0,157767,7,Autor de emenda há menos de 1 ano
15686,5322.0,157842,7,Autor principal da matéria há menos de 1 ano
15687,5322.0,157844,7,Autor principal da matéria há menos de 1 ano
15688,5322.0,158306,0,Co-autor de PEC
15689,5322.0,158350,5,Co-autor da matéria há menos de 1 ano
15690,5322.0,158474,7,Relatou a matéria há menos de 1 ano em CEsp
15691,5322.0,158568,0,Co-autor de PEC
15692,5322.0,158584,0,Co-autor de PEC
15693,5322.0,158636,7,Autor principal da matéria há menos de 1 ano
15694,5322.0,158825,7,Autor de emenda há menos de 1 ano
15695,5322.0,158828,4,Relator atual designado há menos de 1 ano em CDH
15696,5322.0,158869,7,Autor principal da matéria há menos de 1 ano
15697,5322.0,158930,7,Autor de emenda há menos de 1 ano
15698,5322.0,159013,4,Relator atual designado há menos de 1 ano em CDH
15699,5322.0,159094,0,Co-autor de PEC
15700,5322.0,159470,4,Relator atual designado há menos de 1 ano em CEsp
15701,5322.0,160197,14,Relatou a matéria há menos de 1 ano em CEsp - Autor de emenda há menos de 1 ano
15702,5322.0,160478,4,Relator atual designado há menos de 1 ano em CEsp
15703,5322.0,160689,7,Autor principal da matéria há menos de 1 ano
15704,5322.0,160690,7,Autor principal da matéria há menos de 1 ano
15705,5322.0,160728,0,Co-autor de PEC
15706,5322.0,160961,7,Autor principal da matéria há menos de 1 ano
15707,5322.0,160962,7,Autor principal da matéria há menos de 1 ano
15708,5322.0,160963,7,Autor principal da matéria há menos de 1 ano
15709,5352.0,99909,0,Foi designado como relator mas a matéria foi prejudicada em CAE
15710,5352.0,100300,0,Foi designado como relator mas a matéria foi prejudicada em CCJ
15711,5352.0,101821,5,Relatou a matéria há mais de 3 anos em CAE
15712,5352.0,108638,0,Foi designado como relator mas a matéria foi prejudicada em CCJ
15713,5352.0,111929,5,Autor de emenda há mais de 3 anos
15714,5352.0,115294,6,Co-autor de PEC - Autor de emenda há menos de 3 anos
15715,5352.0,115940,5,Autor de emenda há mais de 3 anos
15716,5352.0,116285,5,Relatou a matéria há mais de 3 anos em CAS
15717,5352.0,119679,4,Relator atual designado há menos de 1 ano em CAE
15718,5352.0,120656,5,Autor de emenda há mais de 3 anos
15719,5352.0,121416,5,Autor de emenda há mais de 3 anos
15720,5352.0,121833,4,Relator atual designado há menos de 1 ano em CAE
15721,5352.0,122031,6,Discursou sobre a matéria (Discurso) há menos de 1 ano
15722,5352.0,122536,4,Relator atual designado há menos de 1 ano em CAE
15723,5352.0,122613,0,Foi designado como relator mas a matéria foi prejudicada em CAS
15724,5352.0,122846,0,Foi designado como relator mas a matéria foi prejudicada em CCJ
15725,5352.0,123156,0,Foi designado como relator mas a matéria foi prejudicada em CCJ
15726,5352.0,123774,0,Foi designado como relator mas a matéria foi prejudicada em CAE
15727,5352.0,123814,4,Relator atual designado há menos de 1 ano em CAE
15728,5352.0,123834,0,Foi designado como relator mas a matéria foi prejudicada em CCJ
15729,5352.0,124744,0,Foi designado como relator mas a matéria foi prejudicada em CCJ
15730,5352.0,124779,5,Relatou a matéria há mais de 3 anos em CCJ
15731,5352.0,125190,4,Relator atual designado há menos de 1 ano em CAE
15732,5352.0,125192,4,Relator atual designado há menos de 1 ano em CAE
15733,5352.0,125500,0,Foi designado como relator mas a matéria foi prejudicada em CCT
15734,5352.0,126198,0,Foi designado como relator mas a matéria foi prejudicada em CAE
15735,5352.0,128095,10,Relatou a matéria há mais de 3 anos em CAS - Autor de emenda há mais de 3 anos
15736,5352.0,128403,10,Relatou a matéria há menos de 3 anos em PLEN - Discursou sobre a matéria (Pela ordem) há menos de 3 anos
15737,5352.0,129571,11,Relatou a matéria há mais de 3 anos em CAE - Autor de emenda há menos de 3 anos
15738,5352.0,131076,0,Foi designado como relator mas a matéria foi prejudicada em CAE
15739,5352.0,131180,0,Foi designado como relator mas a matéria foi prejudicada em CCT
15740,5352.0,131654,5,Relatou a matéria há mais de 3 anos em CCJ
15741,5352.0,131693,6,Relatou a matéria há menos de 3 anos em CCT
15742,5352.0,131735,0,Foi designado como relator mas a matéria foi prejudicada em CCJ - Foi designado como relator mas a matéria foi prejudicada em CCT
15743,5352.0,131833,5,Relatou a matéria há mais de 3 anos em CCT
15744,5352.0,131945,5,Relatou a matéria há mais de 3 anos em CCJ
15745,5352.0,132001,-5,Foi relator mas houve redistribuição da relatoria em CAS
15746,5352.0,132044,7,Relatou a matéria há menos de 1 ano em CAE
15747,5352.0,132270,0,Foi designado como relator mas a matéria foi prejudicada em CTFC
15748,5352.0,132513,0,Foi designado como relator mas a matéria foi prejudicada em CAS
15749,5352.0,132684,0,Foi designado como relator mas a matéria foi prejudicada em CAE
15750,5352.0,132766,0,Foi designado como relator mas a matéria foi prejudicada em CCJ
15751,5352.0,133056,0,Foi designado como relator mas a matéria foi prejudicada em CAS
15752,5352.0,133057,6,Autor de emenda há menos de 3 anos
15753,5352.0,133127,0,Foi designado como relator mas a matéria foi prejudicada em CAE
15754,5352.0,133137,5,Relatou a matéria há mais de 3 anos em CCT
15755,5352.0,133289,0,Foi designado como relator mas a matéria foi prejudicada em CAS
15756,5352.0,133290,0,Foi designado como relator mas a matéria foi prejudicada em CAE
15757,5352.0,133756,5,Relatou a matéria há mais de 3 anos em CCT
15758,5352.0,133858,0,Foi designado como relator mas a matéria foi prejudicada em CAS
15759,5352.0,133956,0,Foi designado como relator mas a matéria foi prejudicada em CAS
15760,5352.0,134034,5,Autor de emenda há mais de 3 anos
15761,5352.0,134036,6,Foi designado como relator mas a matéria foi prejudicada em CAS - Autor de emenda há menos de 3 anos
15762,5352.0,134041,10,Relatou a matéria há mais de 3 anos em CAS - Autor de emenda há mais de 3 anos
15763,5352.0,134562,5,Relatou a matéria há mais de 3 anos em CCT
15764,5352.0,134609,5,Relatou a matéria há mais de 3 anos em CCT
15765,5352.0,134626,0,Foi designado como relator mas a matéria foi prejudicada em CAS
15766,5352.0,134673,0,Foi designado como relator mas a matéria foi prejudicada em CCJ
15767,5352.0,134843,6,Autor de emenda há menos de 3 anos
15768,5352.0,134879,4,Relator atual designado há menos de 1 ano em CCDD - Foi designado como relator mas a matéria foi prejudicada em CCT
15769,5352.0,134880,4,Relator atual designado há menos de 1 ano em CCT - Foi designado como relator mas a matéria foi prejudicada em CCT
15770,5352.0,134967,6,Autor de emenda há menos de 3 anos
15771,5352.0,135062,5,Autor de emenda há mais de 3 anos
15772,5352.0,135079,7,Discursou sobre a matéria (Pela Liderança) há mais de 3 anos - Autor de emenda há mais de 3 anos
15773,5352.0,135147,7,Discursou sobre a matéria (Pela ordem) há mais de 3 anos - Autor de emenda há mais de 3 anos
15774,5352.0,135150,3,Co-autor da matéria há mais de 3 anos
15775,5352.0,135151,3,Co-autor da matéria há mais de 3 anos
15776,5352.0,135152,3,Co-autor da matéria há mais de 3 anos
15777,5352.0,135153,3,Co-autor da matéria há mais de 3 anos
15778,5352.0,135154,3,Co-autor da matéria há mais de 3 anos
15779,5352.0,135177,5,Autor principal da matéria há mais de 3 ano
15780,5352.0,135198,4,Relator atual designado há menos de 1 ano em CAE
15781,5352.0,135339,5,Relatou a matéria há mais de 3 anos em CAE
15782,5352.0,135379,0,Co-autor de PEC
15783,5352.0,135425,5,Relatou a matéria há mais de 3 anos em CAS
15784,5352.0,135499,4,Relator atual designado há menos de 1 ano em CAE
15785,5352.0,135509,5,Autor principal da matéria há mais de 3 ano
15786,5352.0,135511,4,Relator atual designado há menos de 1 ano em CAE - Foi designado como relator mas a matéria foi prejudicada em CAE
15787,5352.0,135594,0,Co-autor de PEC
15788,5352.0,135666,11,Relatou a matéria há mais de 3 anos em CAS - Autor de emenda há menos de 3 anos
15789,5352.0,135695,5,Autor principal da matéria há mais de 3 ano
15790,5352.0,135780,3,Co-autor da matéria há mais de 3 anos
15791,5352.0,135783,3,Co-autor da matéria há mais de 3 anos
15792,5352.0,135786,4,Relator atual designado há menos de 1 ano em CAE
15793,5352.0,135823,0,Co-autor de PEC
